,i,t,m,women,girls,boys,men,Males 00-03,Females 00-03,Males 04-08,Females 04-08,Males 09-13,Females 09-13,Males 14-18,Females 14-18,Males 19-30,Females 19-30,Males 31-50,Females 31-50,Males 51-99,Females 51-99,log HSize
5481,24055,2019,fatick,1,2,3,1,0,0,1,0,0,2,2,0,0,0,1,1,0,0,1.945910149
5482,24056,2019,fatick,3,2,2,1,0,1,2,1,0,0,0,0,0,2,1,0,0,1,2.079441542
5483,24057,2019,fatick,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1.386294361
5484,24058,2019,fatick,5,4,4,2,1,1,2,0,1,3,0,0,1,1,0,2,1,2,2.708050201
5485,24059,2019,fatick,3,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1.609437912
5486,2406,2019,dakar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
5487,2407,2019,dakar,2,3,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1.609437912
5488,24071,2019,fatick,3,2,2,2,0,0,0,1,1,1,1,0,1,1,1,2,0,0,2.197224577
5489,240710,2019,fatick,2,2,4,1,1,1,0,1,0,0,3,0,1,1,0,0,0,1,2.197224577
5490,240711,2019,fatick,1,0,1,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1.386294361
5491,240712,2019,fatick,3,2,4,1,0,1,2,1,2,0,0,0,0,1,1,1,0,1,2.302585093
5492,24072,2019,fatick,1,1,3,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,1.609437912
5493,24073,2019,fatick,2,2,3,2,0,0,0,1,3,0,0,1,0,0,2,1,0,1,2.197224577
5494,24074,2019,fatick,1,4,3,1,1,1,1,1,0,2,1,0,0,0,0,1,1,0,2.197224577
5495,24075,2019,fatick,2,1,1,2,1,0,0,0,0,0,0,1,2,1,0,1,0,0,1.791759469
5496,24076,2019,fatick,4,6,4,3,1,1,2,3,1,1,1,1,1,1,1,2,0,1,2.833213344
5497,24077,2019,fatick,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6931471806
5498,24078,2019,fatick,1,4,0,2,0,0,0,1,0,2,1,1,0,0,0,0,1,1,1.945910149
5499,24079,2019,fatick,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
5500,2408,2019,dakar,2,2,1,2,0,0,0,0,0,1,1,1,2,1,0,0,0,1,1.945910149
5501,2409,2019,dakar,2,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1.791759469
5502,24091,2019,fatick,1,4,3,1,0,0,1,1,1,1,1,2,0,0,0,1,1,0,2.197224577
5503,240910,2019,fatick,3,0,3,2,0,0,1,0,1,0,1,0,1,1,1,2,0,0,2.079441542
5504,240911,2019,fatick,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5505,240912,2019,fatick,2,1,2,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1.791759469
5506,24092,2019,fatick,3,2,2,3,0,0,1,1,1,1,0,1,2,0,0,1,1,1,2.302585093
5507,24093,2019,fatick,1,1,4,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,1.791759469
5508,24094,2019,fatick,1,0,4,1,2,0,0,0,1,0,2,0,0,0,0,1,0,0,1.791759469
5509,24095,2019,fatick,5,3,2,3,0,1,2,1,0,1,0,1,2,1,0,1,1,2,2.564949357
5510,24096,2019,fatick,2,1,6,2,1,0,2,0,2,0,1,1,0,0,1,1,1,1,2.397895273
5511,24097,2019,fatick,4,7,4,5,1,1,1,0,2,4,2,2,0,1,2,2,1,1,2.995732274
5512,24098,2019,fatick,1,1,0,3,0,0,0,0,0,1,0,0,2,0,1,1,0,0,1.609437912
5513,24099,2019,fatick,2,0,3,2,2,0,1,0,0,0,0,0,0,0,1,1,1,1,1.945910149
5514,241,2019,dakar,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.098612289
5515,2410,2019,dakar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5516,24101,2019,fatick,4,5,4,1,0,1,3,1,0,3,1,0,0,2,0,2,1,0,2.63905733
5517,241010,2019,fatick,2,2,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1.791759469
5518,241011,2019,fatick,3,4,1,1,0,1,1,1,0,0,0,2,0,1,1,1,0,1,2.197224577
5519,241012,2019,fatick,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.386294361
5520,24102,2019,fatick,5,5,3,0,1,2,2,0,0,1,0,3,0,1,0,2,0,1,2.564949357
5521,24103,2019,fatick,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471806
5522,24104,2019,fatick,3,3,9,2,1,1,3,0,2,1,3,1,1,1,1,2,0,0,2.833213344
5523,24105,2019,fatick,3,3,2,1,2,0,0,1,0,0,0,2,1,2,0,0,0,1,2.197224577
5524,24106,2019,fatick,1,2,3,1,0,0,1,0,2,1,0,1,0,0,1,1,0,0,1.945910149
5525,24107,2019,fatick,0,0,1,5,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1.791759469
5526,24108,2019,fatick,4,7,4,1,1,1,1,3,1,2,1,1,0,1,1,2,0,1,2.772588722
5527,24109,2019,fatick,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.098612289
5528,2411,2019,dakar,6,5,1,3,0,1,0,0,1,1,0,3,1,2,1,3,1,1,2.708050201
5529,2412,2019,dakar,3,0,3,1,0,0,1,0,0,0,2,0,0,0,0,1,1,2,1.945910149
5530,24121,2019,fatick,3,3,4,1,2,1,1,0,1,1,0,1,0,1,1,1,0,1,2.397895273
5531,241210,2019,fatick,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471806
5532,241211,2019,fatick,2,0,1,4,0,0,0,0,0,0,1,1,2,0,1,0,1,1,1.945910149
5533,241212,2019,fatick,3,2,3,1,0,1,2,0,0,0,1,1,0,1,0,1,1,1,2.197224577
5534,24122,2019,fatick,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1.098612289
5535,24123,2019,fatick,2,1,0,4,0,0,0,1,0,0,1,0,2,1,0,0,1,1,1.945910149
5536,24124,2019,fatick,5,0,2,0,1,0,1,0,0,0,0,0,0,3,0,0,0,2,1.945910149
5537,24125,2019,fatick,4,4,5,3,2,1,2,0,1,1,2,2,0,1,0,2,1,1,2.772588722
5538,24126,2019,fatick,6,3,4,7,0,1,2,1,1,0,2,1,3,0,2,2,1,4,2.995732274
5539,24127,2019,fatick,1,3,2,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1.945910149
5540,24128,2019,fatick,1,2,5,0,2,0,1,0,1,2,1,0,0,0,0,1,0,0,2.079441542
5541,24129,2019,fatick,2,1,5,1,2,0,1,1,1,0,1,0,0,0,1,2,0,0,2.197224577
5542,24141,2019,fatick,3,5,5,1,1,2,3,1,0,2,1,0,0,1,0,2,1,0,2.63905733
5543,241410,2019,fatick,4,4,2,4,1,2,1,1,0,0,0,1,3,2,0,0,1,2,2.63905733
5544,241411,2019,fatick,1,3,1,1,1,0,0,2,0,1,0,0,0,0,1,1,0,0,1.791759469
5545,241412,2019,fatick,5,3,2,2,0,0,2,2,0,0,0,1,0,3,2,1,0,1,2.48490665
5546,24142,2019,fatick,4,7,6,2,0,3,2,1,2,2,2,1,1,2,1,1,0,1,2.944438979
5547,24143,2019,fatick,3,5,3,3,2,4,1,1,0,0,0,0,0,2,3,1,0,0,2.63905733
5548,24144,2019,fatick,3,6,4,3,2,0,2,3,0,1,0,2,1,2,2,0,0,1,2.772588722
5549,24145,2019,fatick,4,8,1,1,1,2,0,3,0,3,0,0,0,1,1,2,0,1,2.63905733
5550,24146,2019,fatick,5,5,2,1,0,3,2,1,0,1,0,0,0,3,0,0,1,2,2.564949357
5551,24147,2019,fatick,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1.386294361
5552,24148,2019,fatick,3,7,2,3,0,1,1,3,1,3,0,0,1,1,1,1,1,1,2.708050201
5553,24149,2019,fatick,2,8,5,1,2,2,1,4,2,2,0,0,0,0,0,2,1,0,2.772588722
5554,24171,2019,fatick,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.098612289
5555,241710,2019,fatick,2,3,1,1,0,2,0,1,1,0,0,0,0,1,1,0,0,1,1.945910149
5556,241711,2019,fatick,1,2,3,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1.945910149
5557,241712,2019,fatick,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6931471806
5558,24172,2019,fatick,4,3,2,1,0,0,1,0,1,3,0,1,0,1,0,2,1,0,2.302585093
5559,24173,2019,fatick,2,2,5,3,0,1,0,1,4,0,1,0,2,1,0,0,1,1,2.48490665
5560,24174,2019,fatick,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
5561,24175,2019,fatick,2,3,3,2,1,0,2,1,0,2,0,0,0,0,1,1,1,1,2.302585093
5562,24176,2019,fatick,3,3,2,1,1,0,1,2,0,1,0,0,0,1,1,1,0,1,2.197224577
5563,24177,2019,fatick,2,2,3,3,0,0,0,0,3,0,0,2,2,0,0,1,1,1,2.302585093
5564,24178,2019,fatick,3,1,4,2,0,1,1,0,2,0,2,0,0,1,1,1,0,1,2.302585093
5565,24179,2019,fatick,2,1,3,1,0,0,1,0,2,1,0,0,0,1,1,1,0,0,1.945910149
5566,24181,2019,fatick,3,4,4,0,0,0,1,2,2,2,1,0,0,0,0,2,0,1,2.397895273
5567,241810,2019,fatick,3,7,4,4,1,1,2,4,0,0,1,2,1,1,1,1,2,1,2.890371758
5568,241811,2019,fatick,1,3,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1.386294361
5569,241812,2019,fatick,2,0,2,2,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1.791759469
5570,24182,2019,fatick,6,3,4,6,1,0,3,2,0,1,1,1,2,2,2,1,1,2,2.944438979
5571,24183,2019,fatick,7,6,8,1,0,2,2,2,4,1,2,1,0,3,0,2,1,2,3.091042453
5572,24184,2019,fatick,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.098612289
5573,24185,2019,fatick,2,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1.609437912
5574,24186,2019,fatick,2,4,2,0,0,1,0,2,1,1,1,0,0,0,0,1,0,1,2.079441542
5575,24187,2019,fatick,1,6,0,1,0,0,0,1,0,4,0,1,0,0,0,1,1,0,2.079441542
5576,24188,2019,fatick,1,2,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1.386294361
5577,24189,2019,fatick,2,1,6,1,1,0,1,1,1,0,3,0,0,1,0,1,1,0,2.302585093
5578,242,2019,dakar,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.6931471806
5579,24201,2019,fatick,2,2,3,1,1,1,0,1,2,0,0,0,1,1,0,0,0,1,2.079441542
5580,242010,2019,fatick,1,2,1,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,1.609437912
5581,242011,2019,fatick,2,1,4,2,1,0,1,0,1,1,1,0,1,0,0,1,1,1,2.197224577
5582,242012,2019,fatick,1,2,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1.609437912
5583,24202,2019,fatick,2,1,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1.386294361
5584,24203,2019,fatick,2,0,2,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1.609437912
5585,24204,2019,fatick,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1.098612289
5586,24205,2019,fatick,3,4,3,2,1,1,2,2,0,1,0,0,1,1,1,1,0,1,2.48490665
5587,24206,2019,fatick,2,1,3,1,0,1,2,0,0,0,1,0,0,1,1,0,0,1,1.945910149
5588,24207,2019,fatick,1,3,3,0,2,0,0,2,1,1,0,0,0,0,0,1,0,0,1.945910149
5589,24208,2019,fatick,1,2,0,2,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1.609437912
5590,24209,2019,fatick,2,3,1,2,1,0,0,3,0,0,0,0,0,0,1,1,1,1,2.079441542
5591,2421,2019,dakar,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6931471806
5592,24210,2019,dakar,3,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1.609437912
5593,24211,2019,dakar,2,0,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1.386294361
5594,24212,2019,dakar,3,2,4,4,1,1,0,1,3,0,0,0,1,1,2,1,1,1,2.564949357
5595,2422,2019,dakar,3,1,1,2,0,0,0,0,1,0,0,1,0,2,1,0,1,1,1.945910149
5596,24221,2019,kolda,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1.386294361
5597,242210,2019,kolda,1,2,2,3,0,0,1,0,1,0,0,2,1,0,1,1,1,0,2.079441542
5598,242211,2019,kolda,4,1,0,2,0,1,0,0,0,0,0,0,2,2,0,1,0,1,1.945910149
5599,242212,2019,kolda,2,3,0,3,0,0,0,0,0,1,0,2,3,0,0,2,0,0,2.079441542
5600,24222,2019,kolda,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6931471806
5601,24223,2019,kolda,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1.098612289
5602,24224,2019,kolda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
5603,24225,2019,kolda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5604,24226,2019,kolda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5605,24227,2019,kolda,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.098612289
5606,24228,2019,kolda,1,1,3,2,1,0,0,1,0,0,2,0,1,0,1,1,0,0,1.945910149
5607,24229,2019,kolda,2,0,0,7,0,0,0,0,0,0,0,0,5,0,1,0,1,2,2.197224577
5608,2423,2019,dakar,2,2,2,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1.945910149
5609,2424,2019,dakar,1,0,3,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1.386294361
5610,24241,2019,kolda,1,1,3,3,0,0,2,0,1,0,0,1,2,1,1,0,0,0,2.079441542
5611,242410,2019,kolda,2,3,0,3,0,1,0,0,0,2,0,0,1,1,2,0,0,1,2.079441542
5612,242411,2019,kolda,3,1,0,1,0,0,0,1,0,0,0,0,0,2,0,1,1,0,1.609437912
5613,242412,2019,kolda,2,3,3,2,0,0,0,1,1,1,2,1,2,0,0,1,0,1,2.302585093
5614,24242,2019,kolda,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6931471806
5615,24243,2019,kolda,3,3,1,2,0,0,1,1,0,2,0,0,1,2,1,0,0,1,2.197224577
5616,24244,2019,kolda,2,3,2,1,0,0,1,1,1,2,0,1,0,0,0,1,1,0,2.079441542
5617,24245,2019,kolda,1,1,0,3,0,1,0,0,0,0,0,0,2,1,1,0,0,0,1.609437912
5618,24246,2019,kolda,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1.386294361
5619,24247,2019,kolda,3,6,2,1,1,2,1,1,0,2,0,1,0,1,1,1,0,1,2.48490665
5620,24248,2019,kolda,5,2,4,1,2,0,0,1,2,1,0,0,0,4,0,0,1,1,2.48490665
5621,24249,2019,kolda,2,2,4,2,1,0,1,1,2,0,0,1,2,1,0,0,0,1,2.302585093
5622,2425,2019,dakar,1,2,0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1.609437912
5623,2426,2019,dakar,4,3,4,1,0,1,2,0,0,1,2,1,1,0,0,1,0,3,2.48490665
5624,24261,2019,kolda,1,2,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1.386294361
5625,242610,2019,kolda,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1.386294361
5626,242611,2019,kolda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5627,242612,2019,kolda,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.6931471806
5628,24262,2019,kolda,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6931471806
5629,24263,2019,kolda,2,0,3,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1.791759469
5630,24264,2019,kolda,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1.098612289
5631,24265,2019,kolda,1,1,2,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1.609437912
5632,24266,2019,kolda,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.098612289
5633,24267,2019,kolda,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1.098612289
5634,24268,2019,kolda,2,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1.609437912
5635,24269,2019,kolda,4,7,3,5,0,1,1,2,2,2,0,2,3,2,1,2,1,0,2.944438979
5636,2427,2019,dakar,2,3,3,4,1,1,1,1,1,0,0,1,4,1,0,1,0,0,2.48490665
5637,2428,2019,dakar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
5638,24281,2019,kolda,4,1,1,4,0,0,0,1,0,0,1,0,3,3,0,1,1,0,2.302585093
5639,242810,2019,kolda,3,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1.609437912
5640,242811,2019,kolda,3,5,6,3,2,2,2,2,1,1,1,0,2,2,0,1,1,0,2.833213344
5641,242812,2019,kolda,3,1,5,3,1,0,2,0,1,0,1,1,1,1,1,1,1,1,2.48490665
5642,24282,2019,kolda,2,1,3,2,0,0,2,1,1,0,0,0,1,0,1,2,0,0,2.079441542
5643,24283,2019,kolda,3,4,2,1,0,0,1,0,1,1,0,4,1,1,0,1,0,0,2.302585093
5644,24284,2019,kolda,2,2,3,1,0,0,1,1,2,0,0,1,0,2,1,0,0,0,2.079441542
5645,24285,2019,kolda,4,2,1,2,0,0,1,0,0,1,0,1,1,3,0,1,1,0,2.197224577
5646,24286,2019,kolda,1,2,3,1,0,0,1,0,2,1,0,1,0,0,1,1,0,0,1.945910149
5647,24287,2019,kolda,13,5,5,3,1,3,1,0,3,1,0,2,1,4,1,4,1,4,3.258096538
5648,24288,2019,kolda,3,6,1,4,1,0,0,2,0,2,1,3,2,1,0,1,1,0,2.63905733
5649,24289,2019,kolda,6,4,2,1,2,2,0,0,0,1,0,2,0,2,1,2,0,1,2.564949357
5650,2429,2019,dakar,2,2,4,2,0,0,3,2,1,0,0,0,0,0,2,2,0,0,2.302585093
5651,243,2019,dakar,2,2,1,5,1,0,0,1,0,1,0,0,3,0,2,1,0,1,2.302585093
5652,24311,2019,kolda,1,1,4,1,1,0,0,0,1,1,2,0,0,0,1,1,0,0,1.945910149
5653,243110,2019,kolda,1,0,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1.386294361
5654,243111,2019,kolda,1,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1.386294361
5655,243112,2019,kolda,4,5,4,1,0,2,2,2,1,0,1,1,0,2,1,1,0,1,2.63905733
5656,24312,2019,kolda,2,2,1,1,0,0,0,0,1,2,1,0,0,1,0,1,0,0,1.791759469
5657,24313,2019,kolda,1,1,3,1,0,1,2,0,1,0,0,0,0,0,0,1,1,0,1.791759469
5658,24314,2019,kolda,2,0,6,1,1,0,2,0,2,0,1,0,0,1,1,0,0,1,2.197224577
5659,24315,2019,kolda,2,1,3,0,2,1,0,0,0,0,1,1,0,0,0,1,0,0,1.791759469
5660,24316,2019,kolda,2,2,5,1,1,0,1,1,3,0,0,1,0,1,0,1,1,0,2.302585093
5661,24317,2019,kolda,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1.098612289
5662,24318,2019,kolda,3,8,6,1,1,0,2,3,1,5,2,0,0,0,0,1,1,2,2.890371758
5663,24319,2019,kolda,4,8,4,2,0,2,1,3,1,2,2,1,0,0,2,3,0,1,2.890371758
5664,24331,2019,kolda,2,4,1,2,1,1,0,2,0,0,0,1,0,1,1,1,1,0,2.197224577
5665,243310,2019,kolda,2,2,1,2,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1.945910149
5666,243311,2019,kolda,6,9,6,6,2,2,1,2,2,4,2,1,3,3,0,3,2,0,3.295836866
5667,243312,2019,kolda,1,2,2,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1.791759469
5668,24332,2019,kolda,3,7,4,1,0,4,3,1,0,1,1,1,0,2,0,0,1,1,2.708050201
5669,24333,2019,kolda,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1.386294361
5670,24334,2019,kolda,2,2,2,1,0,0,1,1,1,1,0,0,0,0,1,2,0,0,1.945910149
5671,24335,2019,kolda,3,3,6,1,1,1,2,1,2,1,1,0,0,0,1,2,0,1,2.564949357
5672,24336,2019,kolda,3,3,2,2,0,0,1,1,1,1,0,1,1,1,1,2,0,0,2.302585093
5673,24337,2019,kolda,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1.386294361
5674,24338,2019,kolda,3,3,4,3,1,0,1,0,1,0,1,3,1,1,0,2,2,0,2.564949357
5675,24339,2019,kolda,3,5,3,2,0,1,2,1,1,3,0,1,0,1,2,1,0,0,2.564949357
5676,24351,2019,kolda,5,7,5,4,0,0,2,2,0,2,3,3,2,0,1,5,1,0,3.044522438
5677,243510,2019,kolda,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.098612289
5678,243511,2019,kolda,3,2,5,3,1,0,2,2,0,0,2,0,1,0,1,2,1,1,2.564949357
5679,243512,2019,kolda,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.098612289
5680,24352,2019,kolda,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806
5681,24353,2019,kolda,1,1,5,1,1,0,2,1,1,0,1,0,0,1,1,0,0,0,2.079441542
5682,24354,2019,kolda,2,0,1,2,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1.609437912
5683,24355,2019,kolda,1,4,3,1,1,0,1,2,1,1,0,1,0,0,1,1,0,0,2.197224577
5684,24356,2019,kolda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
5685,24357,2019,kolda,1,1,4,2,2,0,1,0,0,1,1,0,1,1,1,0,0,0,2.079441542
5686,24358,2019,kolda,2,3,3,1,0,0,2,2,0,1,1,0,0,1,1,1,0,0,2.197224577
5687,24359,2019,kolda,3,3,2,4,0,2,1,0,0,0,1,2,3,1,0,1,1,0,2.48490665
5688,24371,2019,kolda,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.6931471806
5689,243710,2019,kolda,3,1,1,1,0,0,1,0,0,0,0,1,0,2,1,1,0,0,1.791759469
5690,243711,2019,kolda,6,4,1,4,0,1,0,1,1,1,0,1,1,2,1,1,2,3,2.708050201
5691,243712,2019,kolda,4,4,2,5,0,1,1,0,1,2,0,1,2,2,3,1,0,1,2.708050201
5692,24372,2019,kolda,1,1,1,3,0,0,1,1,0,0,0,0,2,1,1,0,0,0,1.791759469
5693,24373,2019,kolda,5,8,2,2,0,1,0,2,0,2,2,3,0,1,2,2,0,2,2.833213344
