i,t,m,j,Expenditure
22916,2019,kaolack,Tomate fraîche,500
22917,2019,kaolack,Ail,75
22917,2019,kaolack,Arachides décortiquées ou pilées (noflaye),100
22917,2019,kaolack,"Aubergine, Courge/Courgette",75
22917,2019,kaolack,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),50
22917,2019,kaolack,Autres condiments (poivre etc.),50
22917,2019,kaolack,Beurre,700
22917,2019,kaolack,Café,200
22917,2019,kaolack,Carotte,100
22917,2019,kaolack,Choux,125
22917,2019,kaolack,"Cube alimentaire (Maggi, Jumbo, )",75
22917,2019,kaolack,Feuilles d'oseille (bissap),100
22917,2019,kaolack,Feuilles de baobab (lalo),50
22917,2019,kaolack,"Huile d____arachide ""ségal""",400
22917,2019,kaolack,Lait en poudre,100
22917,2019,kaolack,Mangue,250
22917,2019,kaolack,Manioc,150
22917,2019,kaolack,Mayonnaise,100
22917,2019,kaolack,Maïs en grain,9000
22917,2019,kaolack,Niébé/Haricots secs,50
22917,2019,kaolack,Noix de cola,50
22917,2019,kaolack,Oignon frais,75
22917,2019,kaolack,Pain moderne,450
22917,2019,kaolack,Piment,50
22917,2019,kaolack,Poisson frais yaboy ou obo (sardinelle),500
22917,2019,kaolack,"Poisson séché (tambadiang, kong, etc.)",50
22917,2019,kaolack,Poivron frais,100
22917,2019,kaolack,Pâte d'arachide,250
22917,2019,kaolack,Riz importé brisé,14500
22917,2019,kaolack,Sel,750
22917,2019,kaolack,Soumbala (netetou),50
22917,2019,kaolack,Sucre (poudre ou morceaux),300
22917,2019,kaolack,Thé,100
22917,2019,kaolack,Tomate fraîche,100
22917,2019,kaolack,Vinaigre /moutarde,500
22918,2019,kaolack,Ail,25
22918,2019,kaolack,Arachides décortiquées ou pilées (noflaye),25
22918,2019,kaolack,"Aubergine, Courge/Courgette",100
22918,2019,kaolack,Autres condiments (poivre etc.),25
22918,2019,kaolack,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",500
22918,2019,kaolack,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",100
22918,2019,kaolack,Beurre,700
22918,2019,kaolack,Café,100
22918,2019,kaolack,Carotte,100
22918,2019,kaolack,Choux,100
22918,2019,kaolack,Concentré de tomate,100
22918,2019,kaolack,"Cube alimentaire (Maggi, Jumbo, )",50
22918,2019,kaolack,Feuilles d'oseille (bissap),25
22918,2019,kaolack,Gombo frais,50
22918,2019,kaolack,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",475
22918,2019,kaolack,Lait en poudre,200
22918,2019,kaolack,Mil,400
22918,2019,kaolack,Oignon frais,50
22918,2019,kaolack,Pain moderne,525
22918,2019,kaolack,Patate douce,100
22918,2019,kaolack,Piment,25
22918,2019,kaolack,Poisson frais yaboy ou obo (sardinelle),500
22918,2019,kaolack,Poivron frais,50
22918,2019,kaolack,Pomme de terre,100
22918,2019,kaolack,Pâtes alimentaires,300
22918,2019,kaolack,Riz importé brisé,600
22918,2019,kaolack,Sel,1000
22918,2019,kaolack,Soumbala (netetou),25
22918,2019,kaolack,Sucre (poudre ou morceaux),300
22918,2019,kaolack,Thé,125
22918,2019,kaolack,Tomate fraîche,100
22918,2019,kaolack,Vinaigre /moutarde,25
22919,2019,kaolack,Arachides décortiquées ou pilées (noflaye),50
22919,2019,kaolack,"Aubergine, Courge/Courgette",50
22919,2019,kaolack,Autres condiments (poivre etc.),25
22919,2019,kaolack,"Autres fruits (pommes, raisin, etc.)",200
22919,2019,kaolack,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",500
22919,2019,kaolack,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",100
22919,2019,kaolack,Café,100
22919,2019,kaolack,Carotte,75
22919,2019,kaolack,Choux,100
22919,2019,kaolack,Concentré de tomate,100
22919,2019,kaolack,"Cube alimentaire (Maggi, Jumbo, )",50
22919,2019,kaolack,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",300
22919,2019,kaolack,"Lait caillé, yaourt",1000
22919,2019,kaolack,Lait en poudre,100
22919,2019,kaolack,Manioc,100
22919,2019,kaolack,Maïs en grain,200
22919,2019,kaolack,Oignon frais,100
22919,2019,kaolack,Pain moderne,275
