t,m,j,u,Price
2019,sedhiou,Arachides fraîches en coques,Boite De Tomate/Pot,
2019,sedhiou,Arachides fraîches en coques,Kg,
2019,sedhiou,Arachides fraîches en coques,Sachet,
2019,sedhiou,Arachides fraîches en coques,Teacup,
2019,sedhiou,Arachides séchées en coques,Boite De Tomate/Pot,
2019,sedhiou,Arachides séchées en coques,Kg,
2019,sedhiou,Arachides séchées en coques,Sachet,
2019,sedhiou,Arachides séchées en coques,Teacup,
2019,sedhiou,"Arôme (Maggi, Jumbo, etc.)",Bouteilles,750
2019,sedhiou,"Arôme (Maggi, Jumbo, etc.)",Sachet,50
2019,sedhiou,"Aubergine, Courge/Courgette",Kg,1000
2019,sedhiou,"Aubergine, Courge/Courgette",Morceau,50
2019,sedhiou,"Aubergine, Courge/Courgette",Tas,100
2019,sedhiou,"Aubergine, Courge/Courgette",Unit,50
2019,sedhiou,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Boite De Tomate/Pot,300
2019,sedhiou,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Sachet,
2019,sedhiou,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Tas,50
2019,sedhiou,Autres agrumes,Unit,
2019,sedhiou,Autres condiments (poivre etc.),Cornet,
2019,sedhiou,Autres condiments (poivre etc.),Kg,25
2019,sedhiou,Autres condiments (poivre etc.),Sachet,25
2019,sedhiou,Autres condiments (poivre etc.),Tablespoon,
2019,sedhiou,Autres céréales,Cup/Goblet,
2019,sedhiou,Autres farines de céréales,Sachet,250
2019,sedhiou,"Autres fruits (pommes, raisin, etc.)",Kg,
2019,sedhiou,"Autres fruits (pommes, raisin, etc.)",Unit,250
2019,sedhiou,"Autres huiles n.d.a. (maïs, huile palmiste, etc.)",Demi Litre,1000
2019,sedhiou,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Kg,800
2019,sedhiou,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Morceau,
2019,sedhiou,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Tas,250
2019,sedhiou,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Unit,71.42857143
2019,sedhiou,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Kg,2500
2019,sedhiou,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Tas,500
2019,sedhiou,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Unit,400
2019,sedhiou,Autres produits alimentaires,Boite De Tomate/Pot,
2019,sedhiou,Autres produits alimentaires,Kg,
2019,sedhiou,Autres produits alimentaires,Sachet,
2019,sedhiou,Autres produits alimentaires,Unit,
2019,sedhiou,Autres produits laitiers,Kg,3000
2019,sedhiou,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Bouteille de 1L,
2019,sedhiou,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Boîte,
2019,sedhiou,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Litre,
2019,sedhiou,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Paquet,
2019,sedhiou,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Pot,
2019,sedhiou,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Sachet,50
2019,sedhiou,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Teacup,
2019,sedhiou,Banane douce,Kg,500
2019,sedhiou,Banane douce,Régime,
2019,sedhiou,Banane douce,Tas,200
2019,sedhiou,Banane douce,Unit,45
2019,sedhiou,"Beignets, galettes",Kg,
2019,sedhiou,"Beignets, galettes",Sachet,100
2019,sedhiou,"Beignets, galettes",Unit,25
2019,sedhiou,Beurre,Kg,
2019,sedhiou,Beurre,Morceau,50
2019,sedhiou,Beurre,Pot,1000
2019,sedhiou,Beurre,Sachet,50
2019,sedhiou,Beurre,Seau,3375
2019,sedhiou,Beurre,Tablespoon,850
2019,sedhiou,Beurre,Tablette,700
2019,sedhiou,Beurre,Teaspoon,1000
2019,sedhiou,Beurre de karité,Morceau,
2019,sedhiou,Biscuits,Paquet,50
2019,sedhiou,Biscuits,Sachet,75
2019,sedhiou,"Bières et vins traditionnels (soum soum, sung, vin de palme, vin de raphia, etc.)",Bouteille de 50 cl,
2019,sedhiou,"Bières et vins traditionnels (soum soum, sung, vin de palme, vin de raphia, etc.)",Litre,
2019,sedhiou,Bières industrielles,Bouteille de 25cl,
2019,sedhiou,Bières industrielles,Canette,
2019,sedhiou,Bières industrielles,Litre,
2019,sedhiou,"Boissons gazeuses (coca, etc.)","Bouteille de 1,5 L",700
2019,sedhiou,"Boissons gazeuses (coca, etc.)",Bouteille de 1L,600
2019,sedhiou,"Boissons gazeuses (coca, etc.)",Bouteille de 50 cl,
2019,sedhiou,"Boissons gazeuses (coca, etc.)",Canette,300
2019,sedhiou,Café,Boîte,1000
2019,sedhiou,Café,Kg,1000
2019,sedhiou,Café,Sachet,50
2019,sedhiou,Café,Teaspoon,1000
2019,sedhiou,Canne à sucre,Morceau,
2019,sedhiou,"Caramel, bonbons, confiseries, etc",Sachet,
2019,sedhiou,"Caramel, bonbons, confiseries, etc",Unit,25
2019,sedhiou,Carotte,Kg,450
2019,sedhiou,Carotte,Morceau,50
2019,sedhiou,Carotte,Sachet,
2019,sedhiou,Carotte,Tas,275
2019,sedhiou,Carotte,Tranche,
2019,sedhiou,Carotte,Unit,100
2019,sedhiou,"Chocolat à croquer, pâte à tartiner",Pot,1000
2019,sedhiou,"Chocolat à croquer, pâte à tartiner",Sachet,25
2019,sedhiou,"Chocolat à croquer, pâte à tartiner",Tablespoon,1000
2019,sedhiou,Choux,Kg,500
2019,sedhiou,Choux,Morceau,100
2019,sedhiou,Choux,Tas,200
2019,sedhiou,Choux,Unit,200
2019,sedhiou,Citrons,Bouteille de 1 Litre,675
2019,sedhiou,Citrons,Bouteilles,1000
2019,sedhiou,Citrons,Litre,750
2019,sedhiou,Citrons,Sachet,50
2019,sedhiou,Citrons,Tas,100
2019,sedhiou,Citrons,Unit,62.5
2019,sedhiou,Concentré de tomate,Boite De Tomate/Pot,900
2019,sedhiou,Concentré de tomate,Sachet,100
2019,sedhiou,Concentré de tomate,Tablespoon,50
2019,sedhiou,Concombre,Kg,800
2019,sedhiou,Concombre,Morceau,
2019,sedhiou,Concombre,Tas,
2019,sedhiou,Concombre,Unit,200
2019,sedhiou,"Crabes, crevettes et autres fruits de mer",Kg,2000
2019,sedhiou,"Crabes, crevettes et autres fruits de mer",Tas,600
2019,sedhiou,"Cube alimentaire (Maggi, Jumbo, )",Cube,25
2019,sedhiou,"Cube alimentaire (Maggi, Jumbo, )",Sachet,25
2019,sedhiou,"Cube alimentaire (Maggi, Jumbo, )",Tablette,
2019,sedhiou,Dattes,Barquette,600
2019,sedhiou,Dattes,Kg,1600
2019,sedhiou,Dattes,Sachet,100
2019,sedhiou,Eau minérale/ filtrée,"Bouteille de 1,5 L",450
2019,sedhiou,Eau minérale/ filtrée,Bouteille de 50 cl,500
2019,sedhiou,Eau minérale/ filtrée,Bouteille de 5L,1000
2019,sedhiou,Eau minérale/ filtrée,Sachet,50
2019,sedhiou,Farine de blé local ou importé,Kg,500
2019,sedhiou,Farine de blé local ou importé,Sachet,100
2019,sedhiou,Farine de maïs,Boite De Tomate/Pot,
2019,sedhiou,Farine de maïs,Kg,
2019,sedhiou,Farine de mil,Boite De Tomate/Pot,
2019,sedhiou,Farine de mil,Cup/Goblet,
2019,sedhiou,Farine de mil,Kg,300
2019,sedhiou,Feuilles d'oseille (bissap),Bassine,
2019,sedhiou,Feuilles d'oseille (bissap),Boite De Tomate/Pot,500
2019,sedhiou,Feuilles d'oseille (bissap),Bol,
2019,sedhiou,Feuilles d'oseille (bissap),Tas,25
2019,sedhiou,Feuilles de baobab (lalo),Boite De Tomate/Pot,150
2019,sedhiou,Feuilles de baobab (lalo),Bouteilles,
2019,sedhiou,Feuilles de baobab (lalo),Louche Traditionnelle,
2019,sedhiou,Feuilles de baobab (lalo),Sachet,25
2019,sedhiou,Feuilles de haricot/niébé,Boite De Tomate/Pot,
2019,sedhiou,Feuilles de haricot/niébé,Sachet,100
2019,sedhiou,"Feuilles de manioc, feuilles de taro et autres feuilles",Boite De Tomate/Pot,
2019,sedhiou,"Feuilles de manioc, feuilles de taro et autres feuilles",Sachet,100
2019,sedhiou,"Feuilles de manioc, feuilles de taro et autres feuilles",Tas,
2019,sedhiou,"Feuilles de manioc, feuilles de taro et autres feuilles",Unit,
2019,sedhiou,Feuilles de nébéday (moringa),Boite De Tomate/Pot,
2019,sedhiou,Feuilles de nébéday (moringa),Tas,
2019,sedhiou,Fonio,Boite De Tomate/Pot,
2019,sedhiou,Fonio,Kg,
2019,sedhiou,Fonio,Sachet,1000
2019,sedhiou,Fromage,Morceau,100
2019,sedhiou,Fromage,Unit,1200
2019,sedhiou,Gibiers,Kg,
2019,sedhiou,Gingembre,Kg,1200
2019,sedhiou,Gingembre,Sachet,150
2019,sedhiou,Gingembre,Tas,300
2019,sedhiou,Gingembre,Unit,150
2019,sedhiou,Gombo frais,Boite De Tomate/Pot,
2019,sedhiou,Gombo frais,Kg,800
2019,sedhiou,Gombo frais,Sachet,500
2019,sedhiou,Gombo frais,Seau,
2019,sedhiou,Gombo frais,Tas,100
2019,sedhiou,Gombo frais,Unit,50
2019,sedhiou,Gombo sec,Kg,
2019,sedhiou,Gombo sec,Sachet,25
2019,sedhiou,Gombo sec,Seau,
2019,sedhiou,Gâteaux,Paquet,1500
2019,sedhiou,Gâteaux,Unit,200
2019,sedhiou,Haricot vert,Sachet,75
2019,sedhiou,Huile d'arachide raffinée,"12,5cl(Demi Walatt)",125
2019,sedhiou,Huile d'arachide raffinée,Boite De Tomate/Pot,
2019,sedhiou,Huile d'arachide raffinée,Bouteille de 25cl,125
2019,sedhiou,Huile d'arachide raffinée,Bouteilles,
2019,sedhiou,Huile d'arachide raffinée,Demi Litre,287.5
2019,sedhiou,Huile d'arachide raffinée,Litre,1000
2019,sedhiou,Huile d'arachide raffinée,Quart De Litre,250
2019,sedhiou,Huile d'arachide raffinée,Sachet,
2019,sedhiou,Huile d'arachide raffinée,Verre,
2019,sedhiou,"Huile d____arachide ""ségal""",Quart De Litre,
2019,sedhiou,Huile de palme raffinée,Bouteille de 25cl,
2019,sedhiou,Huile de palme raffinée,Cup/Goblet,
2019,sedhiou,Huile de palme raffinée,Litre,
2019,sedhiou,Huile de palme raffinée,Louche Traditionnelle,
2019,sedhiou,Huile de palme raffinée,Quart De Litre,
2019,sedhiou,Huile de palme rouge,"12,5cl(Demi Walatt)",125
2019,sedhiou,Huile de palme rouge,Boite De Tomate/Pot,250
2019,sedhiou,Huile de palme rouge,Bouteille de 1 Litre,
2019,sedhiou,Huile de palme rouge,Bouteille de 50 cl,500
2019,sedhiou,Huile de palme rouge,Bouteilles,
2019,sedhiou,Huile de palme rouge,Cup/Goblet,
2019,sedhiou,Huile de palme rouge,Demi Litre,500
2019,sedhiou,Huile de palme rouge,Litre,1000
2019,sedhiou,Huile de palme rouge,Louche Traditionnelle,900
2019,sedhiou,Huile de palme rouge,Quart De Litre,250
2019,sedhiou,Huile de palme rouge,Sachet,250
2019,sedhiou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)","12,5cl(Demi Walatt)",112.5
2019,sedhiou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Boite De Tomate/Pot,
2019,sedhiou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 1 Litre,
2019,sedhiou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 25cl,200
2019,sedhiou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 5 Litres,
2019,sedhiou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Bouteille de 50 cl,375
2019,sedhiou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Demi Litre,3500
2019,sedhiou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Litre,1000
2019,sedhiou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Quart De Litre,250
2019,sedhiou,"Huile de soja / végétale (e.g., Ninaal, Jaara, etc.)",Sachet,1000
2019,sedhiou,Igname,Morceau,
2019,sedhiou,Igname,Unit,
2019,sedhiou,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Bouteille de 1L,450
2019,sedhiou,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Bouteille de 25cl,100
2019,sedhiou,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Bouteille de 33cl,
2019,sedhiou,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Brique Carton,1000
2019,sedhiou,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Litre,500
2019,sedhiou,"Jus de fruits (orange, bissap, gingembre, jus de cajou,etc.)",Sachet,100
2019,sedhiou,Jus en poudre,Sachet,125
2019,sedhiou,"Lait caillé, yaourt",Boite De Tomate/Pot,1000
2019,sedhiou,"Lait caillé, yaourt",Bouteille de 1 Litre,500
2019,sedhiou,"Lait caillé, yaourt","Bouteille de 1,5 L",500
2019,sedhiou,"Lait caillé, yaourt",Cup/Goblet,
2019,sedhiou,"Lait caillé, yaourt",Litre,500
2019,sedhiou,"Lait caillé, yaourt",Louche Traditionnelle,
2019,sedhiou,"Lait caillé, yaourt",Sachet,100
2019,sedhiou,Lait concentré non-sucré,Bouteilles,1000
2019,sedhiou,Lait concentré non-sucré,Boîte,250
2019,sedhiou,Lait concentré sucré,Boîte,1000
2019,sedhiou,Lait en poudre,Kg,2550
2019,sedhiou,Lait en poudre,Paquet,1350
2019,sedhiou,Lait en poudre,Sachet,100
2019,sedhiou,Lait en poudre,Tablespoon,2000
2019,sedhiou,Lait en poudre,Teaspoon,1500
2019,sedhiou,Lait et farines pour bébé,Boîte,1500
2019,sedhiou,Lait et farines pour bébé,Paquet,500
2019,sedhiou,Lait et farines pour bébé,Sachet,800
2019,sedhiou,Lait et farines pour bébé,Tablespoon,1525
2019,sedhiou,Lait frais,Bouteille de 1 Litre,500
2019,sedhiou,Lait frais,"Bouteille de 1,5 L",
2019,sedhiou,Lait frais,Bouteilles,500
2019,sedhiou,Lait frais,Demi Litre,
2019,sedhiou,Lait frais,Litre,300
2019,sedhiou,Lait frais,Sachet,200
2019,sedhiou,Mangue,Kg,500
2019,sedhiou,Mangue,Sachet,
2019,sedhiou,Mangue,Seau,512.5
2019,sedhiou,Mangue,Unit,33.33333333
2019,sedhiou,Manioc,Kg,375
2019,sedhiou,Manioc,Morceau,50
2019,sedhiou,Manioc,Unit,50
2019,sedhiou,Mayonnaise,Pot,1000
2019,sedhiou,Mayonnaise,Sachet,100
2019,sedhiou,Mayonnaise,Seau,
2019,sedhiou,Mayonnaise,Tablespoon,1000
2019,sedhiou,Mayonnaise,Teaspoon,1000
2019,sedhiou,Maïs en grain,Boite De Tomate/Pot,
2019,sedhiou,Maïs en grain,Kg,200
2019,sedhiou,Maïs en épi,Tas,
2019,sedhiou,Maïs en épi,Unit,
2019,sedhiou,Miel,Boite De Tomate/Pot,
2019,sedhiou,Miel,Bouteille de 50 cl,
2019,sedhiou,Miel,Litre,1500
2019,sedhiou,Miel,Sachet,
2019,sedhiou,Miel,Tablespoon,1000
2019,sedhiou,Mil,Boite De Tomate/Pot,7500
2019,sedhiou,Mil,Kg,300
2019,sedhiou,Mil,Sachet,
2019,sedhiou,Niébé/Haricots secs,Boite De Tomate/Pot,
2019,sedhiou,Niébé/Haricots secs,Cup/Goblet,
2019,sedhiou,Niébé/Haricots secs,Kg,600
2019,sedhiou,Niébé/Haricots secs,Sachet,250
2019,sedhiou,Noix de cajou,Pot,500
2019,sedhiou,Noix de cajou,Sachet,500
2019,sedhiou,Noix de coco,Morceau,
2019,sedhiou,Noix de coco,Tranche,
2019,sedhiou,Noix de coco,Unit,375
2019,sedhiou,Noix de cola,Kg,550
2019,sedhiou,Noix de cola,Sachet,
2019,sedhiou,Noix de cola,Tas,
2019,sedhiou,Noix de cola,Unit,50
2019,sedhiou,Oeufs,Tablette (30),2450
2019,sedhiou,Oeufs,Tas,300
2019,sedhiou,Oeufs,Unit,100
2019,sedhiou,Oignon frais,Kg,400
2019,sedhiou,Oignon frais,Morceau,
2019,sedhiou,Oignon frais,Tas,100
2019,sedhiou,Oignon frais,Unit,50
2019,sedhiou,Orange,Kg,312.5
2019,sedhiou,Orange,Sachet,
2019,sedhiou,Orange,Seau,
2019,sedhiou,Orange,Tas,500
2019,sedhiou,Orange,Unit,175
2019,sedhiou,Pain moderne,Demi-Miche,100
2019,sedhiou,Pain moderne,Miche,100
2019,sedhiou,Pain moderne,Tiers de Miche,75
2019,sedhiou,Pain traditionnel,Demi-Miche,100
2019,sedhiou,Pain traditionnel,Miche,100
2019,sedhiou,Pain traditionnel,Sachet,
2019,sedhiou,Pain traditionnel,Tiers de Miche,50
2019,sedhiou,"Pastèque, Melon",Kg,
2019,sedhiou,"Pastèque, Melon",Tranche,
2019,sedhiou,"Pastèque, Melon",Unit,500
2019,sedhiou,Patate douce,Bassine,
2019,sedhiou,Patate douce,Kg,500
2019,sedhiou,Patate douce,Morceau,50
2019,sedhiou,Patate douce,Seau,
2019,sedhiou,Patate douce,Tas,100
2019,sedhiou,Patate douce,Unit,100
2019,sedhiou,Petit pois secs,Boite De Tomate/Pot,
2019,sedhiou,Petit pois secs,Kg,700
2019,sedhiou,Petit pois secs,Sachet,250
2019,sedhiou,Petits pois conserve,Boite De Tomate/Pot,
2019,sedhiou,Petits pois conserve,Boîte,500
2019,sedhiou,Petits pois conserve,Sachet,
2019,sedhiou,Piment,Boite De Tomate/Pot,
2019,sedhiou,Piment,Kg,25
2019,sedhiou,Piment,Sachet,25
2019,sedhiou,Piment,Tas,37.5
2019,sedhiou,Piment,Unit,50
2019,sedhiou,Poisson frais thiof/seudd (baracouda),Kg,1000
2019,sedhiou,Poisson frais thiof/seudd (baracouda),Morceau,1800
2019,sedhiou,Poisson frais thiof/seudd (baracouda),Tas,166.6666667
2019,sedhiou,Poisson frais wass,Kg,100
2019,sedhiou,Poisson frais wass,Tas,500
2019,sedhiou,Poisson frais wass,Unit,1000
2019,sedhiou,Poisson frais yaboy ou obo (sardinelle),Kg,500
2019,sedhiou,Poisson frais yaboy ou obo (sardinelle),Tas,250
2019,sedhiou,Poisson frais yaboy ou obo (sardinelle),Unit,100
2019,sedhiou,Poisson fumé kétiakh (sardinelle),Kg,500
2019,sedhiou,Poisson fumé kétiakh (sardinelle),Sachet,
2019,sedhiou,Poisson fumé kétiakh (sardinelle),Tas,100
2019,sedhiou,Poisson fumé kétiakh (sardinelle),Unit,50
2019,sedhiou,"Poisson séché (tambadiang, kong, etc.)",Kg,900
2019,sedhiou,"Poisson séché (tambadiang, kong, etc.)",Morceau,50
2019,sedhiou,"Poisson séché (tambadiang, kong, etc.)",Tas,500
2019,sedhiou,"Poisson séché (tambadiang, kong, etc.)",Unit,50
2019,sedhiou,Poivron frais,Kg,2000
2019,sedhiou,Poivron frais,Tas,200
2019,sedhiou,Poivron frais,Tranche,50
2019,sedhiou,Poivron frais,Unit,50
2019,sedhiou,Pomme de terre,Kg,600
2019,sedhiou,Pomme de terre,Tas,225
2019,sedhiou,Pomme de terre,Unit,25
2019,sedhiou,Poulet sur pied,Unit,3000
2019,sedhiou,Pâte d'arachide,Kg,950
2019,sedhiou,Pâte d'arachide,Sachet,200
2019,sedhiou,Pâte d'arachide,Seau,
2019,sedhiou,Pâte d'arachide,Tablespoon,6500
2019,sedhiou,Pâtes alimentaires,Boite De Tomate/Pot,
2019,sedhiou,Pâtes alimentaires,Kg,800
2019,sedhiou,Pâtes alimentaires,Paquet,250
2019,sedhiou,Pâtes alimentaires,Sachet,200
2019,sedhiou,Riz importé brisé,Boite De Tomate/Pot,14500
2019,sedhiou,Riz importé brisé,Kg,14000
2019,sedhiou,Riz importé brisé,Sac (50 Kg),
2019,sedhiou,Riz importé entier,Boite De Tomate/Pot,12500
2019,sedhiou,Riz importé entier,Kg,8500
2019,sedhiou,Riz local brisé,Boite De Tomate/Pot,10000
2019,sedhiou,Riz local brisé,Kg,14000
2019,sedhiou,Riz local entier,Boite De Tomate/Pot,13500
2019,sedhiou,Riz local entier,Kg,9500
2019,sedhiou,"Salade (laitue, batavia, etc.)",Tas,200
2019,sedhiou,"Salade (laitue, batavia, etc.)",Unit,150
2019,sedhiou,Sel,Boite De Tomate/Pot,100
2019,sedhiou,Sel,Boîte,
2019,sedhiou,Sel,Kg,50
2019,sedhiou,Sel,Sac,
2019,sedhiou,Sel,Sachet,50
2019,sedhiou,Sel,Seau,
2019,sedhiou,Sel,Tablespoon,100
2019,sedhiou,Sorgho,Boite De Tomate/Pot,
2019,sedhiou,Sorgho,Kg,
2019,sedhiou,Soumbala (netetou),Boite De Tomate/Pot,
2019,sedhiou,Soumbala (netetou),Boule (Dankk),25
2019,sedhiou,Soumbala (netetou),Kg,500
2019,sedhiou,Soumbala (netetou),Sachet,25
2019,sedhiou,Soumbala (netetou),Tas,25
2019,sedhiou,Soumbala (netetou),Unit,75
2019,sedhiou,Sucre (poudre ou morceaux),Kg,600
2019,sedhiou,Sucre (poudre ou morceaux),Paquet (1 Kg),
2019,sedhiou,Sucre (poudre ou morceaux),Sac,
2019,sedhiou,Sucre (poudre ou morceaux),Sachet,100
2019,sedhiou,Sucre (poudre ou morceaux),Teacup,600
2019,sedhiou,Sucre (poudre ou morceaux),Unit,1000
2019,sedhiou,"Taro (diabéré), macabo",Kg,
2019,sedhiou,"Taro (diabéré), macabo",Tas,
2019,sedhiou,"Taro (diabéré), macabo",Unit,
2019,sedhiou,Thé,Paquet,100
2019,sedhiou,Thé,Sachet,100
2019,sedhiou,Thé,Teacup,100
2019,sedhiou,Tomate fraîche,Boite De Tomate/Pot,137.5
2019,sedhiou,Tomate fraîche,Bol,
2019,sedhiou,Tomate fraîche,Kg,2000
2019,sedhiou,Tomate fraîche,Morceau,100
2019,sedhiou,Tomate fraîche,Sachet,100
2019,sedhiou,Tomate fraîche,Tas,100
2019,sedhiou,Tomate fraîche,Unit,100
2019,sedhiou,Viande de b__uf,Kg,2500
2019,sedhiou,Viande de b__uf,Tas,750
2019,sedhiou,Viande de chèvre,Kg,2833.333333
2019,sedhiou,Viande de chèvre,Tas,1200
2019,sedhiou,Viande de chèvre,Unit,
2019,sedhiou,Viande de mouton,Kg,
2019,sedhiou,Viande de mouton,Unit,
2019,sedhiou,Viande de porc,Kg,
2019,sedhiou,Viande de poulet,Sachet,
2019,sedhiou,Viande de poulet,Unit,3500
2019,sedhiou,Vinaigre /moutarde,Bouteille de 1 Litre,500
2019,sedhiou,Vinaigre /moutarde,Bouteille de 25cl,150
2019,sedhiou,Vinaigre /moutarde,Bouteilles,275
2019,sedhiou,Vinaigre /moutarde,Litre,500
2019,sedhiou,Vinaigre /moutarde,Pot,500
2019,sedhiou,Vinaigre /moutarde,Sachet,25
2019,sedhiou,Vinaigre /moutarde,Tablespoon,500
2019,sedhiou,Vinaigre /moutarde,Teacup,100
2019,tambacounda,"Abats et tripes (foie, rognon, etc.)",Lakhass,100
2019,tambacounda,Ail,Kg,1500
2019,tambacounda,Ail,Sachet,25
2019,tambacounda,Ail,Tas,100
2019,tambacounda,Ail,Tranche,68.75
2019,tambacounda,Ail,Unit,50
2019,tambacounda,Ananas,Boite De Tomate/Pot,
2019,tambacounda,Ananas,Unit,
2019,tambacounda,Arachide grillée,Boite De Tomate/Pot,
2019,tambacounda,Arachide grillée,Cornet,
2019,tambacounda,Arachide grillée,Kg,
2019,tambacounda,Arachide grillée,Sachet,25
2019,tambacounda,Arachide grillée,Teacup,
2019,tambacounda,Arachides décortiquées ou pilées (noflaye),Boite De Tomate/Pot,287.5
2019,tambacounda,Arachides décortiquées ou pilées (noflaye),Boîte,
2019,tambacounda,Arachides décortiquées ou pilées (noflaye),Cup/Goblet,
2019,tambacounda,Arachides décortiquées ou pilées (noflaye),Kg,500
2019,tambacounda,Arachides décortiquées ou pilées (noflaye),Louche Traditionnelle,
2019,tambacounda,Arachides décortiquées ou pilées (noflaye),Sachet,100
2019,tambacounda,Arachides décortiquées ou pilées (noflaye),Teacup,50
2019,tambacounda,Arachides fraîches en coques,Boite De Tomate/Pot,
2019,tambacounda,Arachides fraîches en coques,Kg,
2019,tambacounda,Arachides fraîches en coques,Sachet,
2019,tambacounda,Arachides fraîches en coques,Teacup,
2019,tambacounda,Arachides séchées en coques,Boite De Tomate/Pot,
2019,tambacounda,Arachides séchées en coques,Calebasse,
2019,tambacounda,Arachides séchées en coques,Kg,350
2019,tambacounda,Arachides séchées en coques,Teacup,
2019,tambacounda,"Arôme (Maggi, Jumbo, etc.)",Bouteilles,
2019,tambacounda,"Arôme (Maggi, Jumbo, etc.)",Sachet,75
2019,tambacounda,Attiéke,Sachet,
2019,tambacounda,"Aubergine, Courge/Courgette",Kg,550
2019,tambacounda,"Aubergine, Courge/Courgette",Morceau,50
2019,tambacounda,"Aubergine, Courge/Courgette",Tas,100
2019,tambacounda,"Aubergine, Courge/Courgette",Tranche,
2019,tambacounda,"Aubergine, Courge/Courgette",Unit,50
2019,tambacounda,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Boite De Tomate/Pot,
2019,tambacounda,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Bol,
2019,tambacounda,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Sachet,
2019,tambacounda,Autre légumes frais n.d.a (y compris les fleurs blanches de bissap),Tas,25
2019,tambacounda,Autres condiments (poivre etc.),Sachet,25
2019,tambacounda,Autres condiments (poivre etc.),Tablespoon,2000
2019,tambacounda,Autres céréales,Kg,
2019,tambacounda,Autres farines de céréales,Louche Traditionnelle,
2019,tambacounda,"Autres fruits (pommes, raisin, etc.)",Sachet,
2019,tambacounda,"Autres fruits (pommes, raisin, etc.)",Unit,200
2019,tambacounda,Autres légumes secs n.d.a,Sachet,50
2019,tambacounda,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Kg,1700
2019,tambacounda,"Autres poissons frais (dorade, youfoufe, rouger, sikette, etc.)",Tas,1000
2019,tambacounda,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Kg,2000
2019,tambacounda,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Tas,166.6666667
2019,tambacounda,"Autres poissons fumés (kong fumé, yaboy ou obo fumé)",Unit,150
2019,tambacounda,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Paquet,100
2019,tambacounda,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Pot,
2019,tambacounda,"Autres tisanes et infusions n.d.a. (quinquelibat, citronelle, etc.)",Sachet,100
2019,tambacounda,Autres viandes n.d.a,Kg,
2019,tambacounda,Banane douce,Kg,600
2019,tambacounda,Banane douce,Régime,
2019,tambacounda,Banane douce,Tas,200
2019,tambacounda,Banane douce,Unit,75
2019,tambacounda,"Beignets, galettes",Kg,
2019,tambacounda,"Beignets, galettes",Sachet,100
2019,tambacounda,"Beignets, galettes",Unit,
2019,tambacounda,Beurre,Morceau,50
2019,tambacounda,Beurre,Pot,1000
2019,tambacounda,Beurre,Sachet,50
2019,tambacounda,Beurre,Seau,6000
2019,tambacounda,Beurre,Tablespoon,25
2019,tambacounda,Beurre,Tablette,600
2019,tambacounda,Beurre,Teaspoon,800
2019,tambacounda,Beurre de karité,Boite De Tomate/Pot,1000
2019,tambacounda,Beurre de karité,Boule (Dankk),
2019,tambacounda,Beurre de karité,Morceau,
